nombre,frec,edad_media
JUANA ELVIRA,8,43.12
JUANA FABIOLA,8,32.38
JUANA GUILLERMINA,8,44.5
JUANA HILDA,8,42
JUANA MARCELA,8,41.12
JUANA MARIBEL,8,40.12
JUANA MERCEDES,8,47.5
JUANA PAULINA,8,40
JUANA SOLEDAD,8,43.38
JUANITA DE JESUS,8,36.88
JUDITH ALICIA,8,28.75
JUDITH ARACELI,8,43.62
JUDITH GABRIELA,8,37
JUDITH ISABEL,8,44
JUDITH MARIA,8,46.38
KAREN ITZEL,8,22.5
KARINA DEL ROSARIO,8,35.62
KARINA JAZMIN,8,27
KARINA MARGARITA,8,33
KARINA PATRICIA,8,34
KARLA ARACELI,8,32.12
KARLA ESTHER,8,32.88
KARLA GRACIELA,8,31.75
KARLA IRENE,8,30.12
KARLA MARIELA,8,28.75
KARLA NOHEMI,8,33.88
KARLA OLIVIA,8,29.38
KARLA VIANEY,8,29.5
KARLA YOLANDA,8,31.5
KARMINA,8,30.25
KENIA LIZETH,8,28.62
KEREN,8,34.88
LANDY MARGARITA,8,40.75
LANDY NOEMI,8,42.5
LAURA E,8,49.12
LAURA ELEN,8,40.25
LAURA EVELIA,8,40.12
LAURA MARINA,8,43.25
LAURA MARISELA,8,39.25
LAURA MAYELA,8,32.25
LAURA VICTORIA,8,41.62
LAURA XOCHITL,8,42.38
LEIDI,8,38.62
LEIDY DIANA,8,29
LEONOR DEL CARMEN,8,40.12
LEONOR ISABEL,8,45.75
LEONORA,8,42.75
LETICIA DEL ROSARIO,8,37.5
LETICIA DOLORES,8,47.88
LETICIA EUGENIA,8,48.25
LETICIA G,8,47.38
LETICIA JUDITH,8,43.75
LIBIA ZULEMA,8,36.62
LIDIA ELENA,8,43.38
LIDIA LETICIA,8,45.5
LIDIA YOLANDA,8,38
LILIA CONCEPCION,8,42.22
LILIA ESTELA,8,50
LILIA MERCEDES,8,50.38
LILIANA ARACELI,8,35.75
LILIANA BEATRIZ,8,33.25
LINDA ELIZABETH,8,30.25
LINDA MARGARITA,8,39.5
LINDA MARIA,8,36.38
LISSETT,8,30.62
LIZBETH CAROLINA,8,31.75
LIZBETH MARGARITA,8,34.5
LIZETH BERENICE,8,29.56
LORENA CECILIA,8,40.25
LORENA IVONNE,8,33.88
LOURDES VERONICA,8,36.12
LUCELVA,8,44.88
LUCIA CANDELARIA,8,34.88
LUCIA CAROLINA,8,32.75
LUCIA CRISTINA,8,43.75
LUCIA DEL ROSARIO,8,37.62
LUISA ADRIANA,8,36.88
LUISA ANGELICA,8,39.5
LUISA GABRIELA,8,33.25
LUISA REYNA,8,38.62
LULU,8,48.62
LUZ ADELA,8,33.12
LUZ DE MARIA,8,45
LUZ MARI,8,48.5
LUZ RAQUEL,8,46.75
LUZ REBECA,8,44.12
LUZ YOLANDA,8,49.25
M. DE LOS ANGELES,8,53.75
MA ANDREA,8,51.75
MA ANITA,8,47.75
MA CELINA,8,44.5
MA CONCEPC,8,49.12
MA DEL CAR,8,47.88
MA FLORENCIA,8,43.62
MA HERMELINDA,8,48.25
MA HILARIA,8,48.5
MA LIDIA,8,50.75
MA LORETO,8,44.75
MA LUCERO,8,40.38
MA MAYELA,8,47.25
MA PAULA,8,52.5
MA SONIA,8,46
MA! ELENA,8,43
MA! ISABEL,8,49.38
MA. ADELA,8,51.5
MA. ENGRACIA,8,46.5
MA. FELIPA,8,50.75
MA. IGNACIA,8,46.5
MA. JOSEFA,8,50.62
MA. JULIETA,8,49.62
MA. MANUELA,8,49.75
MA. MARICELA,8,46.38
MA. MICAELA,8,49.12
MA. SANDRA,8,40.62
MA. XOCHITL,8,44.5
MADAHI,8,33.25
MAGALY DEL CARMEN,8,40
MARBELLA GUADALUPE,8,35
MARCELA LETICIA,8,48.38
MARCELA MARIA,8,45.62
MARGARITA BEATRIZ,8,44.25
MARGARITA JOSEFINA,8,45.75
MARGARITA ROCIO,8,47.62
MARIA ADELITA,8,40.25
MARIA ALE,8,45.12
MARIA ALEJ,8,43
MARIA ALICI,8,53.88
MARIA ALONDRA,8,28.75
MARIA ANT,8,47.62
MARIA APOLONIA,8,46.88
MARIA ARELY,8,29.12
MARIA BALBINA,8,42.12
MARIA BENIGNA,8,44.38
MARIA CIRA,8,44.75
MARIA CLEMENCIA,8,48
MARIA DE LA CONCEPCION,8,46.75
MARIA DE LA P,8,50.75
MARIA DE LOS ANGEL,8,41
MARIA DEL ANGEL,8,27.25
MARIA DEL PUEBLITO,8,41.25
MARIA DEL ROSARIO DE FATIMA,8,51.12
MARIA DEL TRANSITO,8,48.38
MARIA ELEUTERIA,8,41.5
MARIA EMELIA,8,46.62
MARIA ENEIDA,8,43
MARIA ESPERANZ,8,46.38
MARIA FILOMENA,8,43.5
MARIA FLORINDA,8,48.25
MARIA GUADALUPE ISABEL,8,48.25
MARIA HERIBERTA,8,49.12
MARIA JACINTA,8,45.62
MARIA JUDIT,8,43.25
MARIA LEONIDES,8,49.62
MARIA LIBRADA,8,42.33
MARIA LIVIER,8,45.25
MARIA MARG,8,48
MARIA MARGA,8,49.5
MARIA MAURA,8,45.38
MARIA MERCE,8,50.25
MARIA NEREIDA,8,39.12
MARIA ODILIA,8,49.38
MARIA THELMA,8,42.5
MARIA VALENTINA,8,45
MARIA VENTURA,8,51.12
MARIA VERENICE,8,36.75
MARIA VIRIDIANA,8,31.5
MARIA YANETH,8,35.88
MARIA YOLAN,8,55.25
MARIANA BERENICE,8,30.25
MARIANA MARGARITA,8,38.88
MARIANITA,8,42.12
MARIBEL DEL ROSARIO,8,36.38
MARIELENA,8,30.62
MARINA ISABEL,8,35.25
MARIOLA,8,38.75
MARLENE DEL CARMEN,8,39.62
MARLET,8,29.62
MARQUEZA,8,43
MARTHA AL,8,49.12
MARTHA ALEJANDRINA,8,42.12
MARTHA ARGELIA,8,42.12
MARTHA AURELIA,8,38.38
MARTHA BEATRI,8,41.88
MARTHA DEL ROSARIO,8,40.25
MARTHA DEYANIRA,8,42.25
MARTHA EMMA,8,46.12
MARTHA GUADALU,8,46.75
MARTHA ILIANA,8,37.75
MARTHA MARIBEL,8,42.62
MARTHA MARTINA,8,47.25
MARTHA MIRIAM,8,39.88
MARTHA NORMA,8,44
MARTHA OBDULIA,8,43.62
MARTHA PA,8,44.5
MARTHA YAZMIN,8,32.75
MARTINA ELIZABETH,8,43.62
MARTINA LETICIA,8,46.75
MARY LUZ,8,41.25
MARÍA GUADALUPE,8,39.12
MAURA ELENA,8,43.62
MAYAHUEL,8,33.12
MAYRA AZUCENA,8,32.62
MAYRA DEYANIRA,8,34.5
MAYRA ESTHER,8,29.88
MAYRA JAZMIN,8,27.88
MAYRA LIZETTE,8,29.88
MAYRA ROSARIO,8,34.25
MAYRA RUBI,8,31.88
MAYRA SUSANA,8,32.75
MAYRA VANESSA,8,30.62
MAYRA YAZMIN,8,30.12
MELITA,8,45
MELQUIADES,8,48.57
MERCEDES ADRIANA,8,36.62
MERCEDES ALICIA,8,43.25
MERCEDES ELENA,8,41.75
MERCEDES LETICIA,8,46.88
MILAGROS GUADALUPE,8,28
MILDRED GUADALUPE,8,33.25
MILITZA,8,40.75
MINERVA ALICIA,8,48.25
MINERVA DEL CARMEN,8,46.38
MIREIDA,8,42.67
MIRELIA,8,37.88
MIREYDA,8,36.38
MIRIAM ALICIA,8,38.62
MIRIAM AZUCENA,8,31.62
MIRIAM DEL ROSARIO,8,40.5
MIRIAM SELENE,8,34.62
MIRLA,8,35.62
MIRNA DEL SOCORRO,8,49.5
MIRNA ESTELA,8,43.25
MIRNA ISELA,8,40.75
MIROSLABA,8,43.12
MIRSA,8,40.12
MIRTALA,8,47.75
MONICA ESTHER,8,38.38
MONICA JAZMIN,8,29.5
MONICA RAQUEL,8,31.12
MONICA TERESA,8,34.5
MONZERRAT,8,27.62
MYRIAM DEL ROCIO,8,36.5
MYRNA EDITH,8,38.38
NAIMA,8,46.25
NANCY AURORA,8,40.5
NANCY EVELYN,8,33
NANCY JAZMIN,8,29.88
NANCY SUSANA,8,33.25
NASHIELLY,8,29.75
NATYELI,8,32.62
NAYELI ALEJANDRA,8,27.25
NAYMA,8,35.62
NELIA,8,43.5
NELLY MARIA,8,45.88
NELVI,8,42.56
NEREYDA GUADALUPE,8,31.5
NERY DEL CARMEN,8,41.22
NEYRA,8,36.89
NICANORA,8,44
NIDIA DEL CARMEN,8,42.88
NIDIA ELIZABETH,8,36
NINEL,8,43.88
NORA ADRIANA,8,35.88
NORA CRISTINA,8,35.75
NORA DEL CARMEN,8,38.12
NORA ELVIA,8,42.12
NORA LAURA,8,43.25
NORA LIDIA,8,39.62
NORA LIZETH,8,29.38
NORA OLIVIA,8,41
NORMA ANDREA,8,43.75
NORMA BERENICE,8,30.25
NORMA ELIZA,8,38
NORMA ELIZAB,8,43.38
NORMA EVELIA,8,47.75
NORMA FRANCISCA,8,43.25
NORMA LYDIA,8,47.5
NORMA MIRIAM,8,43.75
NORMA MONICA,8,43.5
NORMA PATRICI,8,44.62
NORMA ROSARIO,8,42.5
OFELIA MARGARITA,8,44.25
OFELIA MARIA,8,45.11
OJILVIA,8,44.75
OLGA BERENICE,8,31.5
OLGA ESTELA,8,40.75
OLGA FABIOLA,8,32.5
OLGA GABRIELA,8,36
OLGA LIDYA,8,45.12
OLGA VIRGINIA,8,46
OLIBIA,8,43.88
ONORIA,8,42
ORALIA MARGARITA,8,38.38
ORFA,8,46.22
ORQUIDIA,8,27.75
PAOLA DEL CARMEN,8,30.38
PAOLA ITZEL,8,28.88
PAOLA KARINA,8,31.12
PAOLA LIZETH,8,28.12
PATRICIA ANTONIA,8,46.5
PATRICIA CANDELARIA,8,42.25
PATRICIA DEL C,8,44.38
PATRICIA DEL ROCIO,8,43.12
PATRICIA ESTHER,8,41.25
PATRICIA SUSANA,8,47.25
PAULA LETICIA,8,36.38
PAULINA ALEJANDRA,8,25.25
PERLA CAROLINA,8,32.38
PERLA CRISTINA,8,27.62
PERLA ESPERANZA,8,27.62
PERLA YANET,8,29.75
PERLA YANETH,8,28.62
PETRA LETICIA,8,45.38
PRICILA,8,35.67
PRISCILIA,8,38.44
QUINTINA,8,47.75
RAQUEL ALICIA,8,48
RAQUEL BERENICE,8,31.12
REBECA ALEJANDRA,8,34.12
REBECA ELIZABETH,8,40.75
REYNA CAROLINA,8,31.75
REYNA CONCEPCION,8,36.88
REYNA ESMERALDA,8,33.62
REYNA JUDITH,8,33
ROCIO IVONNE,8,39
ROCIO LETICIA,8,44.38
ROCIO LORENA,8,36.75
ROCIO MARICELA,8,37
ROCIO YAZMIN,8,33.5
ROCIO YOLANDA,8,37.5
ROSA AIDEE,8,41
ROSA ANDREA,8,42.5
ROSA ANGEL,8,39.88
ROSA AURELIA,8,43.62
ROSA DE LOURDES,8,49.25
ROSA E,8,53.12
ROSA ESPERANZA,8,46.62
ROSA GEORGINA,8,44.5
ROSA ITZEL,8,32.12
ROSA LYDIA,8,47.62
ROSA MATILDE,8,47.75
ROSA VICTORIA,8,46.38
ROSABEL,8,42.44
ROSALIA DEL CARMEN,8,46.25
ROSALIA GUADALUPE,8,45.5
ROSARIO ALEJANDRA,8,37
ROSARIO ELENA,8,45.5
ROSAVELIA,8,42
ROSIO DEL CARMEN,8,45.62
RUBISELIA,8,39
RUTH ABIGAIL,8,32.88
RUTH ALICIA,8,45.38
RUTH GABRIELA,8,36
RUTH JUDITH,8,41.25
RUTH MAGALY,8,40.25
RUTH SARAI,8,30.5
SACNITE,8,30.38
SAGRARIO DEL CARMEN,8,36.62
SANDRA CATALINA,8,42.75
SANDRA ELISA,8,37.75
SANDRA GRACIELA,8,33.5
SANDRA HAYDEE,8,41.5
SANDRA IRASEMA,8,40.5
SANDRA L,8,45.62
SANDRA SOFIA,8,41.75
SANDRA VANESSA,8,27.12
SANDRA VIRGINIA,8,42.5
SANDRA YOLANDA,8,43.88
SANTA GUADALUPE,8,42.75
SARA CRISTINA,8,35.25
SARA INES,8,39.62
SARA IRENE,8,42.62
SARAID,8,38.12
SAYDE,8,32.5
SEFERINA,8,41.88
SELENE BERENICE,8,28.38
SERGIA,8,50.25
SILVIA ESPERANZA,8,42.25
SILVIA GEORGINA,8,42.88
SILVIA ILIANA,8,31
SILVIA MAGDALENA,8,41.38
SILVIA MARCELA,8,37.75
SILVIA MIREYA,8,42.25
SILVIA NOHEMI,8,37.5
SILVIA PAOLA,8,29.75
SILVIA ROSARIO,8,41.12
SILVIA SOLEDAD,8,48.62
SOCORRO IMELDA,8,48.62
SOFIA LORENA,8,45
SOFIA TERESA,8,48.88
SOLANGE,8,40.38
SONIA ESMERALDA,8,34.5
SONIA LAURA,8,38.38
SONIA MARIBEL,8,32.5
STEFANY,8,25.5
SUILMA,8,40.38
SUSANA DEL ROCIO,8,40.38
SUSANA EDITH,8,39.88
SUSANA FABIOLA,8,35.62
TANIA ELENA,8,33.62
TANIA PAOLA,8,26.38
TANIA YAZMIN,8,29.5
TAVITA,8,45.38
TERECITA DE JESUS,8,40.12
TERESA DEL SOCORRO,8,39
TERESITA DE JE,8,42.75
TERESITA DEL JESUS,8,41.38
TEREZA DE JESUS,8,46
THELMA PATRICIA,8,43
TRANQUILINA,8,48
TRINIDAD DEL CARMEN,8,44.25
VARINIA,8,35.5
VELINA,8,43.5
VERONICA DOLORES,8,41.88
VERONICA FRANCISCA,8,43
VERONICA GEORGINA,8,40.62
VERONICA IRENE,8,41.62
VERONICA LILIANA,8,34.75
VICENCIA,8,41.62
VIDALIA,8,39.75
VIRGINIA ELIZABETH,8,35.88
WENDI,8,32.38
WENDOLY,8,31.88
WENDY DEL ROSARIO,8,31.88
WENDY SELENE,8,33.75
WILMA,8,42.75
XITLALY,8,29.88
XOCHILTH,8,36.12
XOCHITL ELIZABETH,8,37.25
XOCHITL GABRIELA,8,39.12
XOCHITL JAZMIN,8,29.88
XOCHITL VERONICA,8,33.12
YADIRA ISABEL,8,33.88
YADIRA JUDITH,8,36.12
YADIRA MARGARITA,8,37.38
YADIRA YAZMIN,8,27.12
YASMIN GUADALUPE,8,32.88
YASMINA,8,40.88
YENIFER,8,30.25
YENISEI,8,29.5
YESICA ALEJANDRA,8,28.62
YOLANDA DE JESUS,8,42
YOLANDA ESTHER,8,48.62
YULI,8,32.88
ZAIRA ALEJANDRA,8,26.25
ZARAI,8,39.25
ZAYDA,8,37.5
ZOILA AURORA,8,51.62
ABIGAY,7,47.57
ABIHAIL,7,32.62
ADA MARIA,7,40.29
ADA PATRICIA,7,34.29
ADALINDA,7,43.57
ADRIANA DE,7,42.57
ADRIANA GEORGINA,7,34.57
ADRIANA GUADA,7,41
ADRIANA GUILLERMINA,7,45.86
ADRIANA LAURA,7,44.86
ADRIANA NALLELY,7,27.71
ADRIANA VICTORIA,7,34.29
AIDA ELIZABETH,7,35
AIDA YOLANDA,7,45
AIDEE GUADALUPE,7,34
ALBA EDITH,7,36.71
ALBA JUDITH,7,33
ALEJA,7,44.14
ALEJANDRA CECILIA,7,38
ALEJANDRA DANIELA,7,25.29
ALEJANDRA EUGENIA,7,35.86
ALEJANDRA FABIOLA,7,32.86
ALEJANDRA GEORGINA,7,39.57
ALEJANDRA SARAHI,7,26.14
ALICIA JUANA,7,49.14
ALICIA LORENA,7,44.43
ALICIA MARIBEL,7,37.71
ALICIA NOEMI,7,46.14
ALICIA SUSANA,7,36
ALMA BLANCA,7,44.29
ALMA ELISA,7,42.86
ALMA ELSA,7,47.29
ALMA INES,7,41.29
ALMA IVONNE,7,36.86
ALMA LIZETH,7,31.57
ALMA LORENIA,7,46.29
ALMA LOURDES,7,44
ALMA LUCILA,7,42.14
ALMA MARIBEL,7,37.43
ALMA NATIVIDAD,7,33.86
ALMA VIRIDIANA,7,26.43
ALMENDRA,7,27.43
ALVA LUZ,7,47.14
AMALIA ELIZABETH,7,35.43
AMERICA ELIZABETH,7,33
AMPARO ELIZABETH,7,40.14
ANA ARCELIA,7,43.71
ANA AURELIA,7,38.29
ANA CELINA,7,36.29
ANA ESMERALDA,7,32
ANA GABRIEL,7,23.75
ANA GRICELDA,7,40.71
ANA IDALIA,7,31.14
ANA KAREM,7,23.29
ANA LILA,7,44.57
ANA MARIELA,7,31.71
ANA MARINA,7,43.43
ANA REYNA,7,37.57
ANABEL CRISTINA,7,33.57
ANACELIA,7,44.43
ANDREA BERENICE,7,30.29
ANDROMEDA,7,34.43
ANELI,7,33.29
ANET,7,30.14
ANGELA BEATRIZ,7,38.29
ANGELICA LILIANA,7,34.14
ANGELICA MINERVA,7,45.14
ANTONIA DE JESUS,7,40.14
ANTONIA ISABEL,7,42
ANTONIA MARIA,7,45.57
ARACELI JUDITH,7,38.57
ARACELI PATRICIA,7,47.86
ARACELIA,7,45
ARACELLY,7,39
ARACELY DEL CARMEN,7,38
ARALI,7,38
ARIADNA ISABEL,7,32
ARIANA ELIZABETH,7,27.71
ARLETT,7,28.29
ARMANTINA,7,44.57
ASUNCION DEL CARMEN,7,39.14
ATZIMBA,7,38.71
AZUSENA,7,37.14
BEATRIZ AMPARO,7,43.14
BEATRIZ DE JESUS,7,40.43
BELLA AURORA,7,41.57
BERENICE ALEJANDRA,7,31.43
BERENICE ELIZABETH,7,29.43
BERTHA ALIC,7,49.14
BERTHA DELIA,7,53.43
BERTHA EUGENIA,7,42.71
BERTHA VERONICA,7,39
BERTHA YADIRA,7,34
BERTILA,7,42
BILMA,7,42.57
BLANCA AIDA,7,45.43
BLANCA ARACELY,7,36.29
BLANCA ELVA,7,46.57
BLANCA EVELIA,7,41
BLANCA LIZBETH,7,31.43
BLANCA MARISOL,7,31.14
BLANCA NOEMI,7,38.57
BLANCA NORA,7,46.29
BLANCA VIANEY,7,33
BRENDA CONCEPCION,7,33.86
BRENDA DEYANIRA,7,32.43
BRENDA LIZETTE,7,28
BRENDA LIZZETH,7,30.14
BRENDA MAGALY,7,34
BRENDA NATALI,7,27.43
BRISIA,7,42.29
CANDELARIA GUADALUPE,7,42.14
CARINA GUADALUPE,7,30.29
CARMEN CATALINA,7,41
CARMEN CELINA,7,40.43
CARMEN ESTHER,7,42.29
CARMEN GEORGINA,7,40.86
CARMEN IDALIA,7,45.29
CARMEN IRENE,7,39.71
CARMEN JOSEFINA,7,42.14
CARMEN MERCEDES,7,51.43
CARMEN NOEMI,7,38.86
CARMEN PAOLA,7,30
CARMEN SOLEDAD,7,42.29
CAROLINA DE JESUS,7,32.71
CAROLINA DEL ROSARIO,7,33
CECILIA DEL ROSARIO,7,41.29
CECILIA INES,7,38.29
CELIA ELENA,7,43.14
CESIA,7,35.86
CESIAH,7,37.71
CHRISTIAN GUADALUPE,7,27.67
CINDY NAYELI,7,26
CINTHIA GABRIELA,7,27.57
CLARA ANGELICA,7,41
CLARA ELIZABETH,7,34.86
CLARIZA,7,38.29
CLAUDIA ANAHI,7,29.43
CLAUDIA DENISSE,7,25.57
CLAUDIA E,7,42.29
CLAUDIA IRIS,7,30
CLAUDIA JACQUELINE,7,33.43
CLAUDIA LIZZETH,7,29
CLAUDIA M,7,43.29
CLAUDIA MAGALI,7,37.71
CLAUDIA MANUELA,7,35.86
CLAUDIA MARITZA,7,34.57
CLAUDIA OFELIA,7,35.57
CLAUDIA PATRICI,7,40.29
CLAUDIA XOCHITL,7,35.57
CLORINDA,7,51.43
CONSUELO ELIZABETH,7,34.57
CORALIA,7,37.71
CRISOL,7,32.57
CRISTINA DE JESUS,7,34.14
CRISTINA LORENA,7,37.29
CYNTHIA CRISTINA,7,32.86
CYNTHIA ISABEL,7,28.43
CYNTHIA IVETTE,7,28.71
CYNTHIA IVONNE,7,32.86
CYNTHIA SELENE,7,28.29
CYNTHIA VIRIDIANA,7,27.71
DANIELA DE JESUS,7,29
DARCEDALIA,7,44
DARIELA,7,31.29
DARNEY,7,39.29
DEBORAH,7,35.29
DEICY,7,30.14
DEISY DEL CARMEN,7,36.43
DELGADINA,7,40.86
DELIA JOSEFINA,7,45.86
DENNY,7,38.67
DEYANIRA GUADALUPE,7,34.57
DEYCI,7,35.43
DEYSI MARIA,7,35.29
DIANA ARELI,7,29.29
DIANA BELEN,7,30.43
DIANA CATALINA,7,32.86
DIANA ELISA,7,32.43
DIANA HAYDEE,7,32.14
DIANA JOSEFINA,7,30.71
DIANA LOURDES,7,35.86
DIANA OLIVIA,7,37.86
DIANA REBECA,7,31.43
DIANA TERESA,7,33.14
DIANA YOLANDA,7,36.71
DILIA,7,40.86
DINORA JUDITH,7,34.14
DOLORES ANGELICA,7,45.14
DOLORES ELENA,7,50.57
DOLORES GABRIELA,7,42.86
DOLORES LETICIA,7,41.71
DONATA,7,42.57
DORA CELIA,7,47.43
DORA EMMA,7,45.71
DORA EVELIA,7,43.57
DORA NELY,7,36.71
DORA OLIVIA,7,44.43
DORA VELIA,7,46.14
DORALY,7,32.57
DULA,7,51.14
DULCE ANAHI,7,29.29
DULCE ARELI,7,31.86
DULCE BERENICE,7,28.71
DULCE LILIANA,7,31.71
DULCE MARIA DEL CARMEN,7,45.29
DULCE SELENE,7,29.14
DULCE YADIRA,7,30.71
EDITH EUGENIA,7,40.14
EDITH MARIBEL,7,33.29
EDNA ALICIA,7,43.86
EDNA FABIOLA,7,28.71
EDNA LUZ,7,33
EDNA MARGARITA,7,34.14
EDNA MARTHA,7,48.29
EDNA YADIRA,7,34.14
EDWIGES,7,43
EGLANTINA,7,41.71
ELBA EDITH,7,41
ELBA ESTHER,7,45
ELBA LUZ,7,47.14
ELBA ROCIO,7,42.14
ELDA BEATRIZ,7,42.71
ELDA NOEMI,7,34.43
ELENA DE JESUS,7,43
ELENA ISABEL,7,39.43
ELENA MA,7,49
ELEONOR,7,36.86
ELETICIA,7,44.71
ELI,7,40.45
ELIA VERONICA,7,37.86
ELIAS,7,45.49
ELIBETH,7,36.25
ELIUT,7,44.14
ELIZABETH VERONICA,7,41.86
ELSA CAROLINA,7,33.57
ELSA FABIOLA,7,34.43
ELSA IVONNE,7,35.43
ELSA NOEMI,7,45
ELSA ROCIO,7,42.86
ELVA BEATRIZ,7,40.14
ELVA ELENA,7,46
ELVIA ADRIANA,7,37.86
ELVIA ALEJANDRA,7,40.29
ELVIA ARACELI,7,42.57
ELVIA JOSEFINA,7,44
ELVIA LORENA,7,39.71
ELVIRA LETICIA,7,44.86
EMMA ANGELICA,7,42
EMMA ARACELI,7,44.71
ENELIDA,7,37
ENITH,7,38.43
ENOE,7,41
ENRIQUETA DEL CARMEN,7,45
ERICKA GUADALUPE,7,33.71
ERIKA AZUCENA,7,33.86
ERIKA NAYELI,7,27.57
ERIKA VERONICA,7,33.14
ESPERANZA DEL CARMEN,7,40.57
ESPERANZA ELIZABETH,7,37.14
ESPERANZA PATRICIA,7,44.57
ESTEHER,7,42.29
ESTHER MARGARITA,7,42
ESTHER PATRICIA,7,45.71
ETHELVINA,7,51
EUGENIA BEATRIZ,7,41.29
EUGENIA ISABEL,7,47.43
EUGENIA MARIA,7,47.71
EUGENIA PATRICIA,7,46.14
EUSTACIA,7,47.57
EVA BEATRIZ,7,42.29
EVA BERENICE,7,31.29
EVA JUDITH,7,36.14
EVA KARINA,7,34.25
EVA NOEMI,7,30.71
EVA ROCIO,7,40.71
EVA VERONICA,7,37.71
EVANGELIN,7,47.43
FABIOLA KARINA,7,36.14
FABIOLA MARIA,7,40.14
FANNI,7,33.57
FATIMA ALEJANDRA,7,28.57
FATIMA CONCEPCION,7,33.43
FATIMA MONSERRAT,7,26.71
FATIMA ROSARIO,7,37.29
FEBRONIA,7,44.29
FLOR DEL ROSARIO,7,41.29
FLOR ELISA,7,37.43
FLOR ESMERALDA,7,36.71
FLOR GABRIELA,7,33.86
FLOR PATRICIA,7,38.86
FLOR SELENE,7,29.71
FLORENCIANA,7,45
FRANCISCA GABRIELA,7,38.71
FRANCISCA LETICIA,7,48.71
FRANCISCA MARIA,7,38
FRANCISCA OFELIA,7,42.43
FREDESVINDA,7,47.14
GABRIEL,7,43
GABRIELA ANGELICA,7,34.14
GABRIELA AURORA,7,37.43
GABRIELA EUGENIA,7,43.86
GABRIELA VERONICA,7,40
GABRIELA YOLANDA,7,35.71
GEMA PATRICIA,7,50.43
GENNY,7,31.71
GENY GUADALUPE,7,36
GEORGINA DE JESUS,7,36.29
GEORGINA DEL ROSARIO,7,33.43
GEOVANNA,7,29.86
GILDA GUADALUPE,7,40.86
GILDA PATRICIA,7,39.14
GILMA,7,41.14
GISELA DEL CARMEN,7,32.43
GLADYS PATRICIA,7,44.43
GLORIA AIDE,7,33.43
GLORIA AURORA,7,45.71
GLORIA CARMEN,7,47.29
GLORIA DEL SOCORRO,7,45.71
GLORIA FABIOLA,7,35.71
GLORIA GEORGINA,7,42
GLORIA HILDA,7,46
GLORIA MA,7,52.71
GLORIA MAYELA,7,38.14
GLORIA MERCEDES,7,43.14
GLORIA TERESA,7,37.86
GLORIA YADIRA,7,34.29
GODELEVA,7,44.57
GRACIELA ALEJANDRA,7,44.14
GRACIELA ALICIA,7,44.71
GRACIELA ESTHER,7,47.43
GRETEL,7,30.29
GUADALUPE A,7,41
GUADALUPE ANABEL,7,39.14
GUADALUPE ANTONIA,7,49.71
GUADALUPE ARMIDA,7,46.71
GUADALUPE CATALINA,7,42.29
GUADALUPE CELIA,7,47.71
GUADALUPE DE LA LUZ,7,35.86
GUADALUPE EDITH,7,39.57
GUADALUPE GLORIA,7,37.14
GUADALUPE INES,7,37.57
GUADALUPE KARINA,7,32.71
GUADALUPE RAQUEL,7,41.43
GUILLERMO,7,45.27
GUMESINDA,7,48
HILDA CAROLINA,7,36.43
HILDA DOLORES,7,43.86
HILDA ESTELA,7,44.57
HILDA MERCEDES,7,45.29
HIRLANDA,7,42.71
HORTENCI,7,47.86
ICELA GUADALUPE,7,35.57
ILEANA MARIA,7,42.14
IMELDA DEL SOCORRO,7,38.43
INES DEL CARMEN,7,39.43
INES MARGARITA,7,44.86
INES MARIA,7,44.29
INES PATRICIA,7,48.29
IRENE ALEJANDRA,7,31
IRIS FABIOLA,7,30
IRMA JULIETA,7,43.86
IRMA LIZETH,7,30
IRMA LUCILA,7,51.43
IRMA NELLY,7,42.57
IRMA REBECA,7,49
IRMA SOFIA,7,48
IRMA YESENIA,7,40.29
ISABEL DEL ROSARIO,7,37.43
ISELA DEL CARMEN,7,35.86
ISELA MARGARITA,7,41.57
ISELDA,7,41.43
ISMARI,7,34.43
ITAHI,7,29.57
JACKELIN,7,34.29
JANE,7,35.71
JANETH ALEJANDRA,7,28.29
JANNETE,7,32.71
JESSICA EDITH,7,29.57
JESSICA MARLENE,7,28.86
JESUS ANGELICA,7,44.38
JOBITA,7,44.71
JOHANA GUADALUPE,7,29.71
JORGE,7,45.3
JOSEFINA MARGARITA,7,48.71
JOSELINE,7,29.14
JOYCE,7,34.86
JUANA GRISELDA,7,39.29
JUANA LUISA,7,41.86
JUANA OLGA,7,49
JUANA VICTORIA,7,39.57
JUDITH IVONNE,7,37
JUDITH ROSARIO,7,35.86
JUDITH VERONICA,7,36.71
JULIA IRENE,7,40.57
KAREN LILIANA,7,27.71
KAREN PAULINA,7,24.43
KARINA BEATRIZ,7,32.71
KARINA JANETH,7,30.14
KARLA ALICIA,7,30.29
KARLA CAROLINA,7,31.86
KARLA DE JESUS,7,31.71
KARLA FRANCISCA,7,31.14
KARLA ILIANA,7,33.57
KARLA ITZEL,7,25.71
KARLA JANETT,7,31.14
KARLA JANETTE,7,28
KARLA MAGDALENA,7,28.57
KARLA MIREYA,7,31
KARLA ROSARIO,7,28.14
KATIA ELIZABETH,7,36.43
KATTY,7,30.86
KIMBERLY,7,27.71
LADY,7,29.43
LAMBERTA,7,44.57
LANDY BEATRIZ,7,41.29
LANDY DEL CARMEN,7,37
LAURA AMELIA,7,44
LAURA ARGELIA,7,36.57
LAURA CELINA,7,37
